goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.36,0.0,0.0,90,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,0,5.0,62.5,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,0,Luis Vásquez,Atlético Bucaramanga
0,0.0,0.0,0.22,60.0,0.37,83.33,0.0,0.0,60.98,0.59,72.73,90,0.15,0.07,0.0,1.04,2.52,1.19,1.33,0.96,0.22,0.37,0.0,0.3,0.0,0.96,0.0,13.78,0.0,0.0,0,4.37,33.71,0.0,0.52,0.07,0,0.0,0,0.0,0,0.0,0,,0.07,0.0,0,Juan Camilo Chaverra,Alianza Valledupar FC
0,0.31,0.0,0.0,0.0,0.31,100.0,0.0,0.0,51.01,0.31,100.0,90,0.0,0.0,0.0,1.0,3.08,2.23,0.77,1.38,0.31,0.23,0.23,0.08,0.23,1.69,0.0,11.62,0.0,0.0,0,5.69,34.1,0.0,0.77,0.0,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,0,Darío Denis,Boyacá Chicó FC
0,0.17,0.0,0.17,66.67,0.17,100.0,0.0,0.0,65.71,0.33,80.0,90,0.17,0.0,0.0,1.0,2.08,1.0,1.08,0.83,0.25,0.17,0.08,0.42,0.08,1.0,0.0,13.42,0.17,0.0,0,5.17,44.29,0.0,1.42,0.08,0,0.0,0,0.0,0,0.0,0,,0.0,0.08,0,Victor Cabezas,Deportivo Pasto
0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.94,0.0,0.0,90,0.0,0.0,0.0,1.0,1.25,1.25,0.0,0.75,0.0,0.0,0.0,0.5,0.0,2.25,0.0,11.25,0.25,0.0,0,6.0,38.71,0.0,0.75,0.0,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,0,Eder Chaux,Independiente Medellín
0,0.25,0.0,0.5,100.0,0.13,100.0,0.0,0.0,63.44,0.63,100.0,90,0.38,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.13,0.38,0.13,1.38,0.0,14.75,0.0,0.0,0,5.25,38.89,0.0,0.5,0.0,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,0,Geovanni Banguera,Rionegro Águilas Doradas
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33,0.0,0.0,90,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0,3.0,23.08,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,0,Kevin Lopez,Deportivo Pasto
0,0.13,0.0,0.31,83.33,0.13,100.0,0.0,0.0,54.41,0.44,87.5,90,0.31,0.0,0.0,1.0,2.69,1.38,1.38,1.56,0.19,0.25,0.56,0.31,0.56,1.13,0.0,16.19,0.06,0.0,0,5.63,30.1,0.0,0.94,0.06,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,0,Cristopher Varela,Deportivo La Equidad
0,0.22,0.0,0.44,66.67,0.11,100.0,0.22,0.0,80.9,0.56,71.43,90,0.22,0.22,0.0,1.0,2.56,1.11,1.44,1.56,0.33,0.33,0.11,0.11,0.11,0.67,0.0,16.0,0.0,0.0,0,3.22,50.0,0.0,0.33,0.0,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,0,Juan Castillo,Fortaleza CEIF
0,0.0,0.0,0.5,100.0,0.5,100.0,0.0,0.0,87.04,1.0,100.0,90,0.5,0.0,0.0,1.0,1.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,0,6.5,76.47,0.0,0.5,0.0,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,0,Humberto Acevedo,Llaneros FC
0,0.43,0.0,0.29,100.0,0.0,0.0,0.0,0.0,68.83,0.29,100.0,90,0.29,0.0,0.0,1.0,1.57,1.0,0.57,0.71,0.14,0.0,0.0,0.0,0.0,1.29,0.0,15.14,0.0,0.0,0,5.14,42.86,0.0,0.14,0.0,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,0,Diego Martínez,Deportivo Pasto
0,0.2,0.0,0.4,66.67,0.0,0.0,0.0,0.0,64.89,0.4,66.67,90,0.4,0.2,0.0,1.0,2.2,1.8,0.4,1.0,0.6,0.2,0.6,0.4,0.6,0.2,0.0,12.2,0.2,0.0,0,3.4,35.42,0.0,1.8,0.0,0,0.0,0,0.0,0,0.0,0,,0.2,0.0,0,William Cuesta,Deportes Tolima
0,0.0,0.0,0.25,100.0,0.0,0.0,0.0,0.0,73.12,0.25,100.0,90,0.25,0.0,0.0,1.0,2.0,1.25,0.75,1.25,0.5,0.25,0.0,0.25,0.0,0.5,0.0,17.0,0.0,0.0,0,4.5,41.86,0.0,0.25,0.0,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,0,Andres Perez,Deportivo La Equidad
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.59,0.0,0.0,90,0.0,0.33,0.0,1.0,2.67,1.0,1.67,1.67,0.67,0.33,0.0,0.0,0.0,0.67,0.0,8.0,0.33,0.0,0,1.33,30.77,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,,0.33,0.0,0,Iván Arboleda,Millonarios
0,0.0,0.36,0.72,40.0,0.0,0.0,0.0,0.0,68.22,0.72,33.33,90,0.72,0.36,0.36,1.08,2.53,1.08,1.45,0.72,0.36,0.36,0.72,0.36,0.72,1.81,0.0,26.39,0.0,0.0,0,3.61,24.39,0.0,1.45,0.36,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,0,Luis Marquinez,Atlético Nacional
0,0.0,0.0,0.31,100.0,0.0,0.0,0.31,0.0,70.49,0.31,100.0,90,0.0,0.0,0.0,1.25,0.93,0.93,0.0,1.25,0.31,0.0,0.31,0.31,0.31,0.62,0.0,13.39,0.0,0.0,0,2.49,32.0,0.0,0.93,0.0,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,0,Andrés Tovar,Envigado FC
0,0.0,0.0,0.5,100.0,0.5,100.0,0.0,0.0,62.5,1.0,100.0,90,0.5,0.0,0.0,1.0,2.5,1.0,1.5,1.0,1.5,0.0,0.5,1.0,0.5,0.5,0.0,15.0,0.0,0.0,0,2.5,21.74,0.0,1.5,0.0,0,0.0,0,0.0,0,0.0,0,,0.5,0.0,0,Guillermo Gómez,Unión Magdalena
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.67,0.0,0.0,90,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,12.0,0.0,0.0,0,6.0,54.55,0.0,1.0,0.0,0,0.0,0,0.0,0,0.0,0,,0.0,0.0,0,Jhoyler Andrades,Independiente Santa Fe
