goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team
0.1,0.51,0.0,4.85,50.0,1.92,67.86,1.01,0.0,82.81,6.77,54.03,90,1.52,2.63,0.4,1.21,0,0,0,0.91,0.1,0,0,0,0,6.06,0.0,37.47,0.51,0.0,0.0,2.53,50.0,1.21,1.21,1.41,0.1,1.92,0.71,0.4,5.26,0.0,0.1,,0.0,0.0,0.0,Dannovi Quiñonez,Once Caldas
0.24,0.24,0.0,2.84,48.0,0.24,42.86,0.24,0.0,85.27,3.08,47.56,90,1.18,1.34,0.63,1.18,0,0,0,0.95,0.16,0,0,0,0,5.68,0.0,30.13,1.18,0.16,40.0,3.47,60.27,0.71,0.55,1.18,0.08,0.87,0.47,0.08,27.27,0.0,0.0,,0.0,0.0,0.0,Camilo Ayala,Deportivo Pasto
0.74,0.0,0.0,5.95,55.81,1.49,60.0,1.74,0.0,76.53,7.44,56.6,90,2.73,1.24,1.74,3.47,0,0,0,1.49,0.5,0,0,0,0,7.19,0.25,18.6,1.24,0.0,0.0,0.74,37.5,0.74,1.24,0.74,0.74,4.96,2.23,0.99,15.0,0.5,0.74,,0.0,0.0,0.0,Mayer Gil,Alianza Petrolera
0.05,0.15,0.0,2.91,49.14,0.41,42.11,0.92,0.05,85.75,3.31,48.15,90,0.51,1.02,0.66,1.07,0,0,0,0.61,0.15,0,0,0,0,5.05,0.0,33.14,0.61,0.0,0.0,3.77,67.27,0.61,1.27,1.12,0.0,0.71,0.05,0.1,7.14,0.0,0.05,,0.0,0.0,0.0,Nelson Palacio,Atlético Nacional
0.38,0.06,0.0,3.84,46.88,0.32,29.41,0.83,0.06,79.38,4.16,44.83,90,1.92,1.09,1.98,1.6,0,0,0,0.9,0.13,0,0,0,0,8.0,0.13,21.44,1.79,0.77,35.29,0.26,22.22,0.51,0.45,0.38,0.06,1.47,0.64,0.45,26.09,0.0,0.06,,0.0,0.0,0.0,Cristian Barrios,América de Cali
0.11,0.23,0.11,4.18,66.07,0.68,54.55,0.45,0.11,85.8,4.86,64.18,90,2.48,0.68,1.02,1.58,0,0,0,0.34,0.11,0,0,0,0,8.02,0.23,32.07,1.36,0.23,28.57,3.39,71.43,0.45,0.68,0.11,0.23,2.94,0.68,0.56,3.85,0.11,0.0,,0.0,0.0,0.0,Diego Moreno,Envigado FC
0.0,0.0,0.0,8.31,63.16,0.69,100.0,2.77,0.0,93.33,9.0,65.0,90,3.46,0.69,0.69,2.08,0,0,0,1.38,0.0,0,0,0,0,4.85,0.0,19.38,0.69,0.69,14.29,0.0,0.0,2.08,0.0,0.69,0.0,0.69,0.0,0.0,0.0,0.0,0.69,,0.0,0.0,0.0,Yair Mena,Atlético Nacional
0.0,0.05,0.0,2.98,47.93,0.62,44.44,0.26,0.05,82.15,3.59,47.3,90,0.67,1.59,0.56,1.13,0,0,0,0.87,0.15,0,0,0,0,6.05,0.0,25.5,0.92,0.0,0.0,2.26,59.46,0.67,1.39,1.03,0.0,1.18,0.51,0.26,0.0,0.0,0.0,,0.0,0.0,0.0,Juan Camilo Roa,Deportivo Pasto
0.19,0.38,0.0,6.49,61.82,0.48,38.46,0.95,0.0,79.84,6.97,59.35,90,3.24,1.81,0.95,2.48,0,0,0,0.95,0.19,0,0,0,0,10.88,0.0,37.41,1.53,0.19,14.29,5.25,60.44,1.24,0.48,0.76,0.1,2.0,0.86,0.76,9.52,0.0,0.0,,0.0,0.0,0.0,Santiago Orozco,Alianza Petrolera
0.11,0.22,0.0,3.56,45.83,0.86,47.06,0.43,0.22,78.81,4.42,46.07,90,0.86,1.51,1.62,1.73,0,0,0,0.54,0.22,0,0,0,0,8.96,0.11,30.11,1.51,0.54,21.74,1.19,42.31,0.65,0.22,0.86,0.32,3.13,1.19,0.76,3.45,0.11,0.22,,0.0,0.0,0.0,Léider Berrío,Junior Barranquilla
0.33,0.33,0.0,5.3,49.23,0.33,33.33,3.15,0.5,84.52,5.64,47.89,90,1.82,1.16,1.82,1.66,0,0,0,0.99,0.5,0,0,0,0,6.8,0.17,23.54,1.49,0.0,0.0,0.66,57.14,0.5,0.0,0.83,0.17,1.66,0.66,0.66,20.0,0.0,0.0,,0.0,0.0,0.0,Miguel Monsalve,Independiente Medellín
0.0,0.34,0.0,4.05,48.96,0.78,45.0,0.52,0.09,85.02,4.83,48.28,90,1.12,2.16,0.26,1.38,0,0,0,1.21,0.43,0,0,0,0,6.64,0.09,39.14,0.95,0.0,0.0,3.19,60.66,0.86,1.29,1.55,0.0,1.81,0.52,0.69,0.0,0.09,0.09,,0.0,0.0,0.0,Rafael Bustamante,Deportivo Cali
0.06,0.24,0.0,3.84,48.84,0.67,55.0,1.28,0.12,82.12,4.51,49.66,90,1.58,0.67,1.58,1.16,0,0,0,0.97,0.3,0,0,0,0,9.26,0.06,25.45,1.83,1.28,32.31,1.1,56.25,0.55,0.12,0.61,0.12,1.4,0.61,0.43,4.35,0.0,0.18,,0.0,0.0,0.0,Daniel Mantilla,Deportivo Cali
0.25,0.13,0.0,4.5,46.1,0.19,25.0,1.33,0.19,84.52,4.69,44.58,90,2.28,0.7,2.28,1.58,0,0,0,0.7,0.32,0,0,0,0,14.19,0.19,33.88,1.39,0.63,25.0,1.39,57.89,0.44,0.13,1.52,0.06,2.98,0.95,0.51,8.51,0.13,0.19,,0.0,0.0,0.0,Angelo Peña,Boyacá Chicó FC
0.3,0.15,0.0,3.53,44.34,0.6,28.57,0.53,0.0,78.16,4.14,41.04,90,1.43,1.8,1.5,1.5,0,0,0,0.6,0.3,0,0,0,0,10.75,0.0,22.33,2.11,0.3,40.0,0.75,55.56,0.45,0.15,0.53,0.08,1.65,0.53,0.3,18.18,0.0,0.3,,0.0,0.0,0.0,David Camacho,Deportivo La Equidad
0.06,0.18,0.0,2.74,54.76,0.42,38.89,0.12,0.12,78.7,3.16,51.96,90,0.48,1.01,0.42,1.19,0,0,0,0.89,0.12,0,0,0,0,5.42,0.0,25.97,0.71,0.12,40.0,2.08,52.24,1.13,0.89,0.83,0.06,0.66,0.36,0.24,9.09,0.12,0.0,,0.0,0.0,0.0,Iván Rojas,Independiente Santa Fe
0.06,0.39,0.0,3.09,50.0,0.77,63.64,0.22,0.06,89.05,3.87,52.24,90,1.16,1.44,0.72,1.16,0,0,0,0.88,0.17,0,0,0,0,8.56,0.0,47.62,0.77,0.06,14.29,3.59,74.71,0.61,0.55,0.77,0.0,0.61,0.22,0.06,9.09,0.0,0.11,,0.0,0.0,0.0,Daniel Giraldo,Millonarios
0.21,0.14,0.0,3.43,45.87,0.48,33.33,0.89,0.0,85.11,3.91,43.85,90,2.06,0.62,1.44,1.3,0,0,0,0.62,0.07,0,0,0,0,11.53,0.14,33.36,2.13,1.03,33.33,1.1,61.54,0.69,0.27,0.82,0.0,0.96,0.41,0.21,21.43,0.0,0.21,,0.0,0.0,0.0,Vladimir Hernández,Junior Barranquilla
0.0,0.34,0.0,3.02,52.94,0.22,40.0,0.22,0.11,88.61,3.24,51.79,90,1.45,1.79,0.22,1.34,0,0,0,1.12,0.22,0,0,0,0,9.61,0.11,40.02,1.12,0.34,50.0,2.68,61.54,1.23,0.78,0.89,0.0,1.23,0.34,0.34,0.0,0.0,0.11,,0.0,0.0,0.0,Harold Rivera,Independiente Santa Fe
0.0,0.0,0.0,2.83,59.52,0.11,50.0,0.57,0.11,86.4,2.95,59.09,90,0.57,0.23,0.68,1.47,0,0,0,1.25,0.23,0,0,0,0,12.36,0.23,44.66,1.36,0.34,42.86,1.7,41.67,0.34,0.34,0.68,0.11,1.81,0.68,0.34,0.0,0.0,0.11,,0.0,0.0,0.0,Juan Pablo Nieto,Deportes Tolima
0.0,0.0,0.0,8.0,66.67,6.0,100.0,0.0,0.0,76.47,14.0,77.78,90,4.0,2.0,2.0,2.0,0,0,0,4.0,0.0,0,0,0,0,4.0,0.0,26.0,2.0,0.0,0.0,2.0,100.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Enrique Serje,Junior Barranquilla
0.0,0.0,0.0,2.9,100.0,2.9,50.0,0.0,0.0,92.0,5.81,66.67,90,2.9,0.0,0.0,2.9,0,0,0,0.0,0.0,0,0,0,0,17.42,0.0,66.77,0.0,0.0,0.0,2.9,100.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Samir Mayo,Independiente Medellín
0.0,0.0,0.0,6.21,66.67,0.0,0.0,0.0,0.0,95.24,6.21,66.67,90,0.0,3.1,0.0,3.1,0,0,0,0.0,0.0,0,0,0,0,3.1,0.0,62.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Santiago Cortes,Deportivo Cali
0.0,0.0,0.0,5.14,40.0,0.0,0.0,5.14,0.0,60.0,5.14,40.0,90,0.0,2.57,2.57,2.57,0,0,0,0.0,0.0,0,0,0,0,7.71,0.0,15.43,5.14,5.14,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Joel Piñeres,Alianza Petrolera
0.0,0.0,0.0,10.0,60.0,0.0,0.0,10.0,0.0,80.0,10.0,42.86,90,0.0,0.0,0.0,6.67,0,0,0,6.67,0.0,0,0,0,0,3.33,0.0,26.67,3.33,0.0,0.0,0.0,0.0,0.0,3.33,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Luis Gomez,Envigado FC
0.0,0.0,0.0,8.63,77.78,0.0,0.0,4.93,0.0,70.83,8.63,70.0,90,3.7,0.0,0.0,3.7,0,0,0,0.0,0.0,0,0,0,0,7.4,0.0,20.96,2.47,0.0,0.0,1.23,50.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Santiago Múñoz,Once Caldas
0.0,0.42,0.0,3.14,46.88,1.4,64.52,0.28,0.0,86.16,4.54,51.18,90,0.56,1.61,0.84,1.4,0,0,0,0.98,0.14,0,0,0,0,7.82,0.0,44.34,0.7,0.0,0.0,5.66,78.64,0.98,1.33,0.91,0.0,0.7,0.0,0.35,0.0,0.0,0.0,,0.0,0.0,0.0,Larry Vásquez,Millonarios
0.1,0.42,0.0,4.49,54.43,1.46,58.33,0.94,0.0,86.23,5.95,55.34,90,1.25,2.19,0.73,2.09,0,0,0,0.84,0.21,0,0,0,0,8.67,0.1,42.49,0.94,0.0,0.0,2.82,60.0,0.94,1.15,0.84,0.0,1.25,0.31,0.42,8.33,0.0,0.1,,0.0,0.0,0.0,David Loaiza,Independiente Medellín
0.0,0.16,0.0,3.39,59.72,0.71,60.0,0.39,0.0,85.76,4.11,59.77,90,0.63,0.79,0.87,1.5,0,0,0,0.63,0.08,0,0,0,0,7.26,0.0,44.21,0.08,0.0,0.0,2.29,64.44,1.34,1.18,0.63,0.0,0.16,0.08,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Stiven Vega,Millonarios
0.0,0.4,0.0,4.09,52.58,1.04,56.52,1.2,0.16,84.46,5.13,53.33,90,1.04,1.36,1.04,1.44,0,0,0,0.4,0.08,0,0,0,0,8.5,0.08,33.98,0.96,0.0,0.0,2.32,61.7,0.56,1.2,0.8,0.0,0.88,0.0,0.32,0.0,0.0,0.0,,0.0,0.0,0.0,Jhon Solís,Atlético Nacional
0.26,0.13,0.0,4.57,46.67,1.7,43.33,1.83,0.13,78.54,6.26,45.71,90,1.3,1.3,1.57,1.7,0,0,0,0.65,0.13,0,0,0,0,7.83,0.13,21.0,1.17,0.39,21.43,0.52,50.0,0.52,0.39,0.39,0.0,1.04,0.65,0.0,25.0,0.0,0.0,,0.0,0.0,0.0,Jader Valencia,Millonarios
0.05,0.05,0.0,2.54,56.82,1.22,46.15,0.92,0.05,78.35,3.76,52.86,90,0.41,0.61,0.61,1.22,0,0,0,0.92,0.15,0,0,0,0,7.02,0.0,22.27,1.07,0.97,29.23,1.02,45.45,0.92,1.07,0.36,0.05,0.66,0.31,0.15,7.69,0.0,0.15,,0.0,0.0,0.0,Esneyder Mena,América de Cali
0.09,0.45,0.0,4.65,52.0,1.16,50.0,0.54,0.09,85.52,5.81,51.59,90,0.45,1.97,0.71,1.79,0,0,0,1.07,0.27,0,0,0,0,5.36,0.0,34.32,0.71,0.0,0.0,1.88,52.5,1.52,1.7,1.43,0.0,0.18,0.09,0.0,50.0,0.0,0.0,,0.0,0.0,0.0,Royscer Colpa,Alianza Petrolera
0.06,0.11,0.0,2.71,52.13,0.77,50.0,0.17,0.06,84.71,3.48,51.64,90,1.27,1.11,0.55,1.38,0,0,0,0.61,0.17,0,0,0,0,10.18,0.06,39.83,0.89,0.06,20.0,2.88,67.53,1.11,1.38,0.44,0.06,0.72,0.17,0.22,7.69,0.0,0.0,,0.0,0.0,0.0,Kevin Londoño,Boyacá Chicó FC
0.0,0.49,0.0,2.93,40.0,0.12,12.5,0.12,0.12,88.18,3.05,36.76,90,0.85,3.05,0.24,1.71,0,0,0,0.37,0.12,0,0,0,0,7.45,0.0,35.54,0.98,0.12,50.0,3.42,73.68,1.95,1.59,1.1,0.0,0.24,0.0,0.24,0.0,0.0,0.0,,0.0,0.0,0.0,Juan Mahecha,Deportivo La Equidad
0.14,0.14,0.0,4.44,56.36,0.0,0.0,0.86,0.0,89.26,4.44,53.45,90,2.86,0.14,2.29,1.57,0,0,0,1.43,0.14,0,0,0,0,15.17,0.0,49.94,2.0,0.72,35.71,3.86,79.41,0.57,0.72,0.86,0.0,0.86,0.43,0.14,16.67,0.0,0.0,,0.0,0.0,0.0,Brayner de Alba,Jaguares de Córdoba
0.23,0.45,0.0,3.41,53.57,1.36,54.55,0.23,0.0,76.88,4.77,53.85,90,1.36,0.68,1.36,3.41,0,0,0,1.36,0.0,0,0,0,0,6.14,0.0,27.95,2.95,1.59,30.43,2.5,68.75,0.23,0.91,0.23,0.0,3.86,0.91,0.45,5.88,0.23,0.23,,0.0,0.0,0.0,Neyder Moreno,Independiente Santa Fe
0.18,0.09,0.0,3.87,52.38,1.06,44.44,1.23,0.0,71.71,4.93,50.45,90,1.41,0.7,1.32,1.5,0,0,0,0.97,0.09,0,0,0,0,4.4,0.09,12.93,0.7,0.26,15.79,0.62,70.0,0.53,0.35,0.88,0.0,2.38,0.88,0.53,7.41,0.0,0.7,,0.0,0.0,0.0,Facundo Boné,Deportes Tolima
0.13,0.51,0.0,4.49,42.68,0.13,20.0,2.18,0.13,78.48,4.62,41.38,90,1.16,1.54,1.93,2.18,0,0,0,0.77,0.26,0,0,0,0,8.73,0.51,22.47,2.95,1.54,30.0,0.64,31.25,1.54,0.13,0.51,0.0,1.41,0.51,0.51,9.09,0.0,0.0,,0.0,0.0,0.0,Emerson Batalla,Independiente Medellín
0.07,0.07,0.0,2.39,39.77,0.34,35.71,0.41,0.07,81.78,2.73,39.22,90,0.75,1.91,0.82,1.23,0,0,0,0.55,0.2,0,0,0,0,6.15,0.07,23.9,1.16,0.2,25.0,1.5,48.89,0.82,0.68,0.68,0.07,2.12,0.55,0.61,3.23,0.0,0.07,,0.0,0.0,0.0,Ederson Moreno,Deportivo La Equidad
0.73,0.0,0.0,1.46,33.33,0.0,0.0,0.0,0.0,88.37,1.46,33.33,90,1.46,0.73,0.73,2.93,0,0,0,2.93,0.0,0,0,0,0,23.41,0.0,55.61,0.73,0.73,25.0,12.44,77.27,0.0,0.0,1.46,0.0,3.66,0.73,1.46,20.0,0.0,0.0,,0.0,0.0,0.0,Juan Castellanos,Jaguares de Córdoba
0.0,0.31,0.0,7.23,55.42,0.16,20.0,2.98,0.16,80.16,7.38,53.41,90,2.83,0.79,2.67,2.67,0,0,0,0.79,0.31,0,0,0,0,13.19,0.16,31.73,2.2,0.47,21.43,2.98,61.29,0.16,0.31,0.47,0.0,1.73,0.94,0.0,0.0,0.0,0.16,,0.0,0.0,0.0,Déinner Quiñones,Independiente Medellín
0.48,0.0,0.0,6.7,46.67,0.0,0.0,2.87,0.0,66.67,6.7,41.18,90,2.39,0.0,4.79,1.91,0,0,0,0.0,0.0,0,0,0,0,0.96,0.0,8.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,1.91,0.96,0.48,25.0,0.0,0.0,,0.0,0.0,0.0,Neymar Sanchez,Atlético Bucaramanga
0.38,1.51,0.0,5.29,50.0,0.0,0.0,2.27,0.0,88.89,5.29,43.75,90,1.51,1.51,0.76,3.4,0,0,0,1.51,0.0,0,0,0,0,13.99,0.38,51.43,1.89,0.76,28.57,2.65,100.0,2.65,0.38,1.13,0.0,1.13,0.38,0.0,33.33,0.0,0.0,,0.0,0.0,0.0,Nelino Tapia,Jaguares de Córdoba
0.0,0.28,0.0,5.04,62.07,1.12,66.67,0.14,0.0,89.29,6.16,62.86,90,2.94,1.82,0.42,1.26,0,0,0,0.98,0.28,0,0,0,0,6.44,0.0,34.99,0.28,0.0,0.0,1.4,52.63,1.26,0.7,0.84,0.14,0.42,0.28,0.14,0.0,0.0,0.14,,0.0,0.0,0.0,Guillermo Celis,Once Caldas
0.1,0.1,0.1,3.57,50.75,0.52,23.81,1.05,0.31,79.27,4.09,44.32,90,0.94,1.26,1.36,1.89,0,0,0,0.94,0.21,0,0,0,0,13.32,0.31,36.5,3.25,1.26,23.08,2.83,48.21,0.31,0.1,0.52,0.0,1.57,0.52,0.31,6.67,0.0,0.42,,0.0,0.0,0.0,Christian Marrugo,Independiente Santa Fe
0.0,0.53,0.0,5.33,58.82,0.53,100.0,0.0,0.0,83.33,5.86,61.11,90,5.33,2.13,0.0,2.66,0,0,0,1.07,1.07,0,0,0,0,19.17,0.0,45.27,1.6,0.53,8.33,4.26,57.14,0.53,0.0,1.07,0.53,2.66,2.13,0.53,0.0,0.0,0.0,,0.0,0.0,0.0,Yesus Cabrera,Deportivo Pereira
0.0,0.3,0.0,3.34,52.33,0.59,42.11,0.59,0.07,77.6,3.94,50.48,90,0.82,1.41,0.3,1.04,0,0,0,0.97,0.15,0,0,0,0,7.21,0.0,32.18,0.74,0.07,25.0,3.94,47.32,1.26,1.41,1.19,0.0,0.67,0.07,0.37,0.0,0.0,0.0,,0.0,0.0,0.0,Felipe Jaramillo,Envigado FC
0.16,0.33,0.0,2.14,46.43,0.74,64.29,0.25,0.0,84.31,2.89,50.0,90,0.91,1.24,0.58,1.48,0,0,0,1.07,0.08,0,0,0,0,7.42,0.08,36.79,0.74,0.0,0.0,2.72,56.9,1.07,1.24,0.49,0.0,1.9,0.66,0.49,8.7,0.0,0.0,,0.0,0.0,0.0,Maicol Medina,Deportivo Pereira
0.0,0.0,0.0,4.29,62.5,0.0,0.0,0.86,0.0,80.77,4.29,50.0,90,0.86,0.0,2.57,6.86,0,0,0,0.0,0.0,0,0,0,0,4.29,0.86,36.0,0.86,0.0,0.0,6.86,80.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Jose Soto,Boyacá Chicó FC
0.0,0.31,0.0,3.9,55.56,1.48,63.33,0.62,0.0,82.08,5.38,57.5,90,0.62,1.71,0.55,1.4,0,0,0,1.09,0.31,0,0,0,0,3.58,0.0,27.12,0.47,0.0,0.0,1.48,63.33,1.48,2.26,0.78,0.0,0.16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Yosimarc Torres,Atlético Huila
0.0,0.29,0.0,3.08,47.32,0.99,58.62,0.87,0.06,77.49,4.06,49.65,90,0.23,1.22,0.52,1.1,0,0,0,1.22,0.29,0,0,0,0,6.56,0.06,29.36,0.75,0.0,0.0,2.38,46.59,1.51,1.1,1.22,0.0,1.1,0.12,0.29,0.0,0.06,0.0,,0.06,0.0,0.0,Gianfranco Baier,Unión Magdalena
0.2,0.0,0.0,2.64,50.0,0.2,12.5,1.37,0.1,77.45,2.83,41.43,90,0.2,0.88,0.49,1.46,0,0,0,1.07,0.1,0,0,0,0,4.98,0.0,17.77,0.88,0.2,10.0,0.59,33.33,0.78,0.49,0.59,0.0,1.07,0.39,0.2,18.18,0.1,0.29,,0.0,0.0,0.0,Jáder Maza,Atlético Bucaramanga
0.0,0.41,0.0,2.89,47.46,0.21,28.57,0.41,0.0,85.63,3.1,45.45,90,0.52,0.83,0.83,1.65,0,0,0,0.52,0.31,0,0,0,0,8.78,0.1,43.09,0.41,0.0,0.0,4.65,65.22,1.34,1.24,1.55,0.0,0.62,0.1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Homer Martinez,Junior Barranquilla
0.31,0.39,0.08,3.36,52.44,1.41,48.65,0.78,0.16,80.08,4.77,51.26,90,2.34,1.09,1.41,1.48,0,0,0,1.17,0.16,0,0,0,0,5.94,0.16,16.64,1.17,0.31,19.05,0.31,50.0,0.0,0.55,0.08,0.23,1.09,0.55,0.16,28.57,0.0,1.48,,0.0,0.0,0.0,Arley Rodríguez,Deportivo Pereira
0.05,0.27,0.0,3.88,47.06,0.65,54.55,0.7,0.0,81.05,4.52,48.0,90,1.02,1.56,0.86,1.13,0,0,0,0.92,0.11,0,0,0,0,8.19,0.0,36.62,0.48,0.05,11.11,1.99,44.05,2.1,0.81,1.35,0.0,0.92,0.11,0.16,5.88,0.0,0.0,,0.0,0.05,0.0,Camilo Portilla,América de Cali
0.0,0.55,0.0,2.51,48.81,0.86,53.85,0.18,0.0,82.62,3.37,50.0,90,1.04,1.35,0.43,1.41,0,0,0,0.86,0.0,0,0,0,0,4.71,0.0,32.86,0.49,0.0,0.0,3.06,53.19,1.1,1.41,0.73,0.0,0.67,0.18,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Freddy Flórez,Alianza Petrolera
0.12,0.12,0.0,3.43,50.91,1.59,59.09,0.12,0.0,84.26,5.03,53.25,90,1.35,1.35,0.86,2.08,0,0,0,0.86,0.25,0,0,0,0,5.89,0.0,33.47,0.25,0.12,50.0,2.21,56.25,2.21,1.35,1.23,0.0,2.33,0.37,0.86,5.26,0.0,0.0,,0.0,0.0,0.0,Carlos Sierra,Junior Barranquilla
0.0,0.22,0.0,4.42,60.61,0.0,0.0,2.21,0.0,82.55,4.42,55.56,90,1.55,0.66,0.88,2.21,0,0,0,0.44,0.0,0,0,0,0,8.18,0.0,27.2,0.44,0.88,40.0,1.99,56.25,0.44,0.22,0.44,0.22,1.33,1.11,0.22,0.0,0.0,0.0,,0.0,0.0,0.0,Juan Torres,Atlético Nacional
0.0,0.49,0.0,4.41,41.86,0.92,71.43,0.43,0.0,81.41,5.32,45.08,90,0.8,2.75,1.16,1.28,0,0,0,0.55,0.12,0,0,0,0,5.32,0.0,28.94,0.67,0.0,0.0,3.85,70.0,1.53,0.92,1.96,0.0,1.22,0.18,0.37,0.0,0.06,0.0,,0.0,0.06,0.0,Johan Caicedo,Deportivo Pasto
0.0,0.0,0.0,5.65,51.02,0.45,33.33,3.17,0.23,72.64,6.11,49.09,90,1.81,1.36,0.9,2.04,0,0,0,2.04,0.45,0,0,0,0,5.43,0.45,17.41,0.9,0.45,14.29,2.49,78.57,0.45,0.68,1.58,0.0,0.68,0.45,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Kevin Palacios,Deportivo Pereira
0.0,0.0,0.35,1.74,33.33,2.78,80.0,0.0,0.35,79.13,4.52,52.0,90,0.35,1.74,1.39,2.08,0,0,0,2.08,0.0,0,0,0,0,9.03,0.35,31.62,1.04,1.04,42.86,2.43,70.0,1.74,1.04,0.0,0.0,1.04,0.35,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Kelvin Osorio,Independiente Santa Fe
0.0,0.48,0.0,2.42,42.86,0.65,50.0,0.65,0.16,84.21,3.06,44.19,90,0.32,1.29,0.81,1.94,0,0,0,0.97,0.32,0,0,0,0,4.03,0.0,33.55,0.32,0.0,0.0,4.19,66.67,0.65,0.65,1.13,0.0,2.1,0.81,0.48,0.0,0.16,0.0,,0.0,0.0,0.0,Aldair Zárate,Atlético Bucaramanga
0.0,0.45,0.0,2.93,38.24,0.0,0.0,0.68,0.0,86.26,2.93,34.21,90,0.68,2.71,0.0,1.58,0,0,0,1.13,0.0,0,0,0,0,8.12,0.23,35.41,1.35,0.0,0.0,2.26,47.62,1.35,2.03,1.8,0.0,0.23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Kevin Salazar,Deportivo Cali
0.0,0.0,0.0,2.11,62.5,1.27,100.0,1.69,0.0,91.25,3.38,72.73,90,0.0,1.27,0.0,3.8,0,0,0,0.85,0.0,0,0,0,0,12.68,0.0,30.85,1.69,0.85,40.0,1.27,60.0,2.11,2.96,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Cristian Arrieta,América de Cali
0.0,0.41,0.0,3.99,46.99,1.23,70.59,1.13,0.0,82.83,5.22,51.0,90,1.74,1.33,1.54,1.43,0,0,0,1.13,0.1,0,0,0,0,9.73,0.0,42.49,0.61,0.0,0.0,3.48,61.82,1.02,0.61,1.13,0.0,2.05,0.61,0.51,0.0,0.1,0.0,,0.0,0.0,0.0,Jhonny Vásquez,Deportivo Pereira
0.39,0.39,0.0,4.43,44.16,0.39,17.65,0.39,0.0,79.93,4.82,39.36,90,1.56,2.08,1.82,2.08,0,0,0,0.78,0.39,0,0,0,0,9.12,0.0,28.0,1.69,0.78,50.0,1.43,57.89,0.52,0.0,0.91,0.0,1.69,0.78,0.52,23.08,0.0,0.13,,0.0,0.0,0.0,Andrés Arroyo,Deportivo Cali
0.19,0.57,0.0,3.4,39.13,0.57,60.0,0.19,0.0,81.3,3.96,41.18,90,0.19,1.7,0.75,1.7,0,0,0,1.51,0.0,0,0,0,0,7.74,0.0,35.28,0.75,0.0,0.0,4.15,61.11,1.32,0.38,2.83,0.0,1.7,0.57,0.57,11.11,0.0,0.0,,0.0,0.0,0.0,Jonathan Barboza,Independiente Santa Fe
0.08,0.38,0.0,4.1,42.52,0.61,57.14,1.06,0.0,82.75,4.7,43.97,90,0.3,2.81,1.52,1.29,0,0,0,1.06,0.3,0,0,0,0,9.87,0.0,39.31,1.21,0.08,16.67,2.43,57.14,1.21,0.53,1.14,0.0,0.99,0.08,0.23,7.69,0.0,0.0,,0.0,0.0,0.0,Yilmar Velázquez,Deportivo Pereira
0.0,0.14,0.0,4.7,69.39,0.83,40.0,0.14,0.14,69.94,5.53,62.5,90,1.24,0.97,0.14,2.21,0,0,0,1.52,0.28,0,0,0,0,4.56,0.0,15.76,1.24,0.69,16.13,0.69,26.32,0.97,1.8,0.28,0.14,1.38,0.28,0.14,0.0,0.0,0.0,,0.0,0.0,0.0,Gonzalo Lucero,Unión Magdalena
0.0,0.0,0.0,22.5,100.0,0.0,0.0,0.0,0.0,77.78,22.5,100.0,90,11.25,0.0,0.0,11.25,0,0,0,0.0,0.0,0,0,0,0,33.75,0.0,78.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Breiner Moya,Independiente Medellín
