goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team
0.0,0.16,0.0,2.89,63.53,2.46,67.65,0.48,0.0,81.83,5.34,65.36,90,0.75,0.91,0.16,1.07,0,0,0,0.75,0.11,0,0,0,0,3.05,0.0,31.53,0.16,0.0,0.0,3.05,51.35,1.28,2.62,0.43,0.11,1.07,0.32,0.27,0.0,0.0,0.0,,0.0,0.0,0.0,Daniel Rosero Valencia,Junior Barranquilla
0.0,0.1,0.0,2.25,73.77,1.55,67.39,0.35,0.0,79.66,3.8,71.03,90,0.85,0.6,0.05,1.0,0,0,0,0.8,0.2,0,0,0,0,1.85,0.0,25.45,0.2,0.0,0.0,2.55,45.95,1.75,2.25,0.05,0.0,0.4,0.1,0.05,0.0,0.0,0.0,,0.0,0.0,0.0,Kevin Riascos,Deportivo Pasto
0.0,0.0,0.0,0.9,69.23,0.5,62.5,0.0,0.0,87.35,1.4,66.67,90,0.6,0.3,0.0,1.2,0,0,0,0.3,0.3,0,0,0,0,4.09,0.0,49.53,0.0,0.0,0.0,6.48,60.19,1.5,2.19,0.1,0.1,0.4,0.1,0.2,0.0,0.0,0.0,,0.0,0.0,0.0,Cristian Castro,Atlético Nacional
0.0,0.29,0.0,1.07,71.43,1.57,68.75,0.21,0.0,74.27,2.64,69.81,90,0.43,0.57,0.0,1.0,0,0,0,0.57,0.07,0,0,0,0,2.64,0.0,29.07,0.07,0.0,0.0,6.14,48.31,0.64,3.71,0.0,0.0,0.57,0.14,0.21,0.0,0.0,0.07,,0.0,0.0,0.0,Julián Quiñones,Deportes Tolima
0.0,0.0,0.0,2.87,59.57,1.43,63.64,0.82,0.0,78.57,4.3,60.87,90,0.31,0.51,0.31,1.13,0,0,0,0.41,0.1,0,0,0,0,3.79,0.2,20.27,0.61,0.51,15.63,1.02,35.71,1.43,1.95,0.61,0.0,0.31,0.1,0.0,0.0,0.0,0.1,,0.0,0.0,0.0,Yulián Gómez,Independiente Medellín
0.0,0.18,0.0,3.45,51.38,0.99,66.67,0.43,0.0,80.35,4.44,54.14,90,0.62,1.11,0.74,1.05,0,0,0,0.49,0.12,0,0,0,0,5.49,0.0,27.99,0.55,0.25,17.39,2.22,48.65,2.1,1.97,0.86,0.0,0.43,0.0,0.12,0.0,0.06,0.06,,0.0,0.0,0.0,Jonathan Marulanda,Deportes Tolima
0.0,0.0,0.0,3.31,71.43,0.66,40.0,0.44,0.0,72.85,3.98,63.16,90,1.21,0.66,0.22,0.99,0,0,0,1.21,0.11,0,0,0,0,3.42,0.0,29.93,0.22,0.11,14.29,5.3,46.15,2.98,2.43,0.44,0.0,0.66,0.11,0.11,0.0,0.0,0.0,,0.0,0.0,0.0,Jermein Peña,Unión Magdalena
0.05,0.25,0.05,2.04,56.16,2.04,60.29,0.35,0.1,81.07,4.08,58.16,90,0.6,0.75,0.35,1.04,0,0,0,0.6,0.3,0,0,0,0,3.18,0.05,37.71,0.3,0.1,33.33,4.53,50.56,1.99,2.39,0.5,0.0,0.6,0.1,0.1,8.33,0.0,0.0,,0.0,0.0,0.0,Juan Cabal,Atlético Nacional
0.0,0.35,0.0,1.41,66.67,1.41,100.0,0.0,0.0,73.68,2.81,80.0,90,0.0,0.35,0.0,1.41,0,0,0,0.35,0.0,0,0,0,0,1.76,0.0,24.61,0.0,0.0,0.0,6.68,52.78,1.76,3.16,0.35,0.0,0.7,0.0,0.7,0.0,0.0,0.0,,0.0,0.0,0.0,Camilo Mancilla,Once Caldas
0.0,0.11,0.0,2.77,55.56,1.77,80.0,0.66,0.0,82.45,4.54,63.08,90,1.0,0.66,0.33,1.55,0,0,0,0.66,0.0,0,0,0,0,6.31,0.0,32.77,1.0,0.55,27.78,3.21,63.04,2.44,1.55,0.44,0.0,1.33,0.55,0.33,0.0,0.0,0.11,,0.0,0.0,0.0,Álvaro Angulo,Atlético Nacional
0.0,0.18,0.04,3.36,47.77,2.06,67.65,0.49,0.0,78.79,5.42,53.78,90,0.67,2.64,0.49,1.03,0,0,0,0.81,0.09,0,0,0,0,7.56,0.04,29.09,0.58,0.09,14.29,3.22,56.69,1.61,1.39,0.4,0.13,1.25,0.27,0.4,0.0,0.04,0.0,,0.0,0.0,0.0,Joan Castro,Deportivo La Equidad
0.14,0.21,0.0,2.36,63.46,1.71,66.67,0.0,0.0,74.18,4.07,64.77,90,0.64,0.86,0.07,1.0,0,0,0,1.14,0.29,0,0,0,0,2.29,0.07,24.21,0.14,0.07,50.0,2.64,33.94,2.29,3.86,0.36,0.0,0.36,0.21,0.07,40.0,0.0,0.14,,0.0,0.0,0.0,Hector Urrego,Jaguares de Córdoba
0.0,0.24,0.12,3.98,70.21,1.33,64.71,0.84,0.0,76.05,5.31,68.75,90,0.72,1.45,0.24,1.33,0,0,0,0.84,0.12,0,0,0,0,1.45,0.0,28.35,0.24,0.0,0.0,2.17,33.96,2.17,3.86,0.12,0.0,0.24,0.12,0.0,0.0,0.0,0.0,,0.0,0.12,0.0,Carlos Garcés,Deportivo Pereira
0.0,0.18,0.0,1.64,65.12,0.93,43.24,0.12,0.0,73.42,2.57,55.0,90,0.47,0.58,0.0,1.05,0,0,0,0.99,0.23,0,0,0,0,1.17,0.0,23.71,0.06,0.0,0.0,3.97,38.86,1.87,3.68,0.29,0.06,0.99,0.18,0.29,0.0,0.0,0.0,,0.0,0.0,0.0,Carlos Henao,Atlético Bucaramanga
0.15,0.29,0.0,3.34,56.1,0.22,25.0,0.58,0.15,78.86,3.56,52.13,90,1.09,1.16,0.51,1.31,0,0,0,1.38,0.07,0,0,0,0,4.94,0.15,23.05,1.24,1.24,26.56,2.76,49.35,0.8,1.24,0.65,0.0,1.09,0.29,0.44,13.33,0.0,0.07,,0.0,0.07,0.0,Harold Gómez,Independiente Santa Fe
0.0,0.2,0.0,2.87,53.75,0.6,50.0,0.4,0.0,74.25,3.47,53.06,90,0.8,1.27,0.47,1.07,0,0,0,0.8,0.13,0,0,0,0,6.8,0.13,24.8,1.07,0.6,27.27,2.8,45.65,1.67,0.73,0.4,0.0,0.73,0.07,0.13,0.0,0.0,0.07,,0.0,0.07,0.0,Germán Gutiérrez,Independiente Medellín
0.16,0.31,0.0,0.94,60.0,2.36,88.24,0.16,0.0,75.58,3.3,77.78,90,0.16,0.63,0.0,1.41,0,0,0,0.94,0.31,0,0,0,0,0.94,0.0,25.76,0.0,0.0,0.0,3.77,47.06,1.26,3.77,0.16,0.0,0.63,0.31,0.0,25.0,0.0,0.0,,0.0,0.0,0.0,Sebastián Rodríguez,Rionegro Águilas Doradas
0.05,0.11,0.05,1.29,55.81,1.99,75.51,0.05,0.0,76.41,3.28,66.3,90,0.38,0.65,0.11,1.02,0,0,0,0.75,0.11,0,0,0,0,4.3,0.0,33.44,0.27,0.11,25.0,6.13,47.11,1.24,3.06,0.27,0.0,0.75,0.11,0.22,7.14,0.0,0.0,,0.0,0.0,0.0,Fainer Torijano,Once Caldas
0.0,0.51,0.0,3.06,54.55,0.76,44.44,0.38,0.0,83.51,3.82,52.17,90,0.83,1.47,0.32,1.21,0,0,0,0.57,0.06,0,0,0,0,8.16,0.0,36.14,1.27,0.89,26.92,2.87,54.22,0.96,1.02,0.45,0.0,0.64,0.0,0.45,0.0,0.06,0.0,,0.0,0.0,0.0,Elvis Perlaza,Millonarios
0.11,0.11,0.06,2.52,54.88,0.9,59.26,0.62,0.0,81.73,3.41,55.96,90,0.67,1.29,0.28,1.01,0,0,0,1.06,0.06,0,0,0,0,2.97,0.0,31.79,0.39,0.11,28.57,3.75,51.15,1.46,2.18,0.45,0.0,0.67,0.28,0.06,16.67,0.0,0.0,,0.06,0.0,0.0,José Ortiz,Independiente Santa Fe
0.1,0.2,0.0,1.01,47.62,3.14,83.78,0.0,0.0,75.29,4.15,70.69,90,0.61,0.71,0.1,1.01,0,0,0,1.52,0.0,0,0,0,0,2.33,0.0,25.92,0.1,0.0,0.0,3.24,45.07,2.23,3.85,0.2,0.0,1.11,0.4,0.2,9.09,0.0,0.3,,0.0,0.0,0.0,Guillermo Burdisso,Deportivo Cali
0.05,0.14,0.05,1.98,58.57,1.69,66.04,0.24,0.0,84.65,3.66,61.79,90,0.58,1.01,0.0,1.06,0,0,0,0.67,0.1,0,0,0,0,2.12,0.0,35.6,0.14,0.0,0.0,3.95,52.56,1.64,1.64,0.43,0.05,0.67,0.34,0.0,7.14,0.0,0.1,,0.0,0.05,0.0,Victor Moreno,Independiente Medellín
0.0,0.0,0.0,1.63,50.0,1.5,75.0,0.38,0.13,78.02,3.13,59.52,90,0.13,1.25,0.25,1.0,0,0,0,0.75,0.13,0,0,0,0,8.0,0.25,31.5,0.25,0.5,28.57,1.5,41.38,1.25,1.25,0.13,0.0,0.5,0.0,0.13,0.0,0.0,0.13,,0.0,0.0,0.0,Jeison Angulo,Deportes Tolima
0.0,0.61,0.0,4.54,57.81,1.23,50.0,0.25,0.0,83.44,5.76,55.95,90,1.59,1.47,0.37,1.23,0,0,0,0.98,0.0,0,0,0,0,6.01,0.12,31.51,0.61,0.0,0.0,1.72,63.64,1.47,0.98,1.1,0.0,0.86,0.0,0.12,0.0,0.0,0.0,,0.0,0.0,0.0,Ronaldo Lora,Unión Magdalena
0.0,0.13,0.0,2.06,51.56,1.56,55.56,0.38,0.0,80.54,3.63,53.21,90,0.31,1.25,0.31,1.0,0,0,0,1.13,0.06,0,0,0,0,3.06,0.0,35.44,0.19,0.0,0.0,5.06,53.64,2.88,3.75,0.44,0.0,0.44,0.06,0.06,0.0,0.0,0.06,,0.06,0.0,0.0,Jorge Marsiglia,Deportivo Cali
0.0,0.0,0.0,3.81,100.0,1.53,100.0,0.0,0.0,73.53,5.34,100.0,90,0.0,0.0,0.0,1.53,0,0,0,0.76,0.76,0,0,0,0,3.05,0.0,19.07,0.76,0.0,0.0,3.05,36.36,1.53,4.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Jonathan Segura,Unión Magdalena
0.0,0.45,0.0,0.9,44.44,1.8,53.33,0.0,0.0,80.51,2.69,50.0,90,0.0,0.67,0.22,1.35,0,0,0,0.67,0.0,0,0,0,0,4.04,0.0,35.24,0.22,0.0,0.0,4.49,58.82,2.47,3.59,0.0,0.22,0.9,0.22,0.22,0.0,0.0,0.0,,0.0,0.0,0.0,Santiago Ruiz,Patriotas Boyacá
0.0,0.25,0.0,1.1,47.37,1.84,53.57,0.0,0.0,86.02,2.94,51.06,90,0.37,0.61,0.12,1.59,0,0,0,0.61,0.12,0,0,0,0,3.43,0.0,44.51,0.37,0.0,0.0,5.52,58.44,1.1,3.43,0.49,0.0,0.86,0.12,0.12,0.0,0.12,0.0,,0.0,0.0,0.0,José Cuenú,Millonarios
0.05,0.44,0.05,1.76,57.14,2.74,71.79,0.1,0.0,78.04,4.5,65.25,90,0.49,0.88,0.1,1.03,0,0,0,1.08,0.2,0,0,0,0,1.03,0.0,24.51,0.15,0.0,0.0,2.98,42.96,1.32,4.7,0.34,0.05,0.68,0.24,0.1,7.14,0.0,0.24,,0.0,0.05,0.0,Francisco Báez,Envigado FC
0.06,0.13,0.0,1.88,63.04,1.95,62.5,0.06,0.0,78.77,3.83,62.77,90,0.52,0.78,0.26,1.17,0,0,0,1.23,0.06,0,0,0,0,1.1,0.0,27.45,0.0,0.0,0.0,1.62,31.65,2.27,2.66,0.06,0.0,0.58,0.19,0.06,11.11,0.0,0.0,,0.0,0.0,0.0,Jefferson Mena,Atlético Bucaramanga
0.0,0.28,0.0,1.48,59.26,1.57,60.71,0.19,0.0,83.87,3.06,60.0,90,0.28,0.93,0.09,1.2,0,0,0,0.83,0.09,0,0,0,0,1.11,0.0,24.07,0.19,0.0,0.0,1.94,53.85,0.93,3.33,0.09,0.0,0.46,0.19,0.0,0.0,0.0,0.19,,0.0,0.09,0.0,Cristian Tovar,Deportivo Pasto
0.13,0.13,0.0,2.04,49.23,1.15,66.67,0.51,0.06,78.96,3.18,54.35,90,0.45,1.02,0.32,1.46,0,0,0,0.57,0.38,0,0,0,0,7.45,0.06,34.63,0.64,0.45,30.43,3.25,50.0,1.78,1.97,0.45,0.06,0.89,0.32,0.32,14.29,0.0,0.19,,0.0,0.0,0.0,Danovis Banguero,Atlético Nacional
0.0,0.3,0.0,3.05,50.0,0.87,54.05,0.65,0.04,76.99,3.92,50.85,90,0.83,2.09,0.17,1.05,0,0,0,0.91,0.09,0,0,0,0,5.97,0.09,23.61,0.78,0.78,29.03,2.09,43.24,1.31,1.52,0.65,0.0,0.87,0.39,0.13,0.0,0.04,0.0,,0.0,0.0,0.0,Andres Correa,Deportivo La Equidad
0.0,0.33,0.0,1.47,52.94,2.7,64.71,0.0,0.0,79.88,4.17,60.0,90,0.57,0.98,0.0,1.23,0,0,0,0.82,0.33,0,0,0,0,2.37,0.0,31.77,0.25,0.0,0.0,4.82,57.84,1.8,2.86,0.33,0.0,0.41,0.08,0.08,0.0,0.0,0.08,,0.0,0.0,0.0,Oswaldo Henriquez,Rionegro Águilas Doradas
0.0,0.35,0.0,1.39,39.22,0.97,53.85,0.28,0.0,79.34,2.36,44.16,90,0.42,1.39,0.28,1.32,0,0,0,0.42,0.07,0,0,0,0,5.21,0.0,25.09,0.56,0.83,41.38,3.13,50.0,2.02,0.97,0.35,0.0,0.14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Juan Guillermo Arboleda,Independiente Medellín
0.11,0.45,0.0,3.61,51.61,1.36,75.0,0.45,0.11,73.95,4.97,56.41,90,0.68,1.92,0.11,1.13,0,0,0,1.13,0.0,0,0,0,0,4.52,0.11,21.79,0.34,0.34,15.79,2.6,43.4,1.24,1.47,0.79,0.11,0.9,0.34,0.23,12.5,0.0,0.0,,0.0,0.0,0.0,Dairon Mosquera,Independiente Santa Fe
0.06,0.31,0.06,3.01,57.83,0.75,57.14,0.82,0.0,86.46,3.76,57.69,90,0.88,1.19,0.5,1.07,0,0,0,1.19,0.06,0,0,0,0,7.65,0.0,42.84,0.63,0.06,100.0,5.83,72.09,0.94,1.38,0.44,0.0,0.94,0.19,0.38,6.67,0.0,0.06,,0.0,0.06,0.0,Carlos Sánchez,Independiente Santa Fe
0.0,0.36,0.36,4.68,65.0,2.88,61.54,0.0,0.0,74.71,7.56,63.64,90,1.08,2.16,0.0,1.44,0,0,0,1.08,0.0,0,0,0,0,3.24,0.0,23.4,0.36,0.0,0.0,3.6,43.48,2.88,4.68,0.36,0.0,0.36,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Miguel Nazarit,Deportivo Cali
0.0,0.11,0.0,1.13,52.63,1.93,58.62,0.11,0.0,78.53,3.06,56.25,90,0.45,0.34,0.0,1.48,0,0,0,0.79,0.0,0,0,0,0,1.82,0.0,27.81,0.0,0.0,0.0,4.31,50.67,2.61,3.4,0.57,0.0,0.91,0.0,0.23,0.0,0.11,0.0,,0.0,0.0,0.0,José Caldera,Deportivo Cali
0.0,0.19,0.0,1.22,32.2,0.64,31.25,0.13,0.0,71.76,1.86,31.87,90,0.13,1.66,0.32,1.15,0,0,0,0.77,0.13,0,0,0,0,11.2,0.13,27.97,1.15,1.28,19.8,3.33,37.96,1.86,1.22,0.58,0.06,0.96,0.13,0.19,0.0,0.06,0.0,,0.0,0.0,0.0,Israel Alba,Deportivo La Equidad
0.0,0.51,0.0,1.82,49.02,1.97,62.79,0.07,0.0,75.21,3.8,55.32,90,0.22,0.95,0.22,1.09,0,0,0,0.95,0.07,0,0,0,0,1.68,0.0,26.13,0.15,0.0,0.0,4.38,43.48,1.82,4.16,0.73,0.0,0.29,0.0,0.07,0.0,0.0,0.07,,0.0,0.0,0.0,Jonathan Ávila,Patriotas Boyacá
0.0,0.46,0.0,3.65,64.86,0.91,42.86,0.38,0.0,81.73,4.56,58.82,90,0.99,1.29,0.3,1.52,0,0,0,1.14,0.3,0,0,0,0,3.96,0.08,37.43,0.76,0.08,100.0,3.58,47.96,1.52,1.37,0.38,0.0,0.3,0.15,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Francisco Rodríguez,Atlético Bucaramanga
