goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team
0.0,0.27,0.0,1.86,51.52,1.69,57.41,0.05,0.11,82.89,3.55,54.17,90,0.44,0.98,0.22,1.04,0,0,0,0.82,0.05,0,0,0,0,2.62,0.05,34.15,0.27,0.05,100.0,3.28,52.63,0.82,3.28,0.55,0.11,0.44,0.11,0.0,0.0,0.0,0.0,,0.05,0.0,0.0,Andrés Llinás,Millonarios
0.0,0.34,0.09,2.32,57.45,1.38,42.11,0.17,0.09,80.61,3.7,50.59,90,0.43,0.6,0.17,1.29,0,0,0,0.6,0.09,0,0,0,0,6.96,0.0,36.45,0.34,0.26,20.0,3.87,46.88,1.29,2.41,0.77,0.0,0.77,0.09,0.26,0.0,0.0,0.0,,0.0,0.0,0.0,Jorge Arias,Millonarios
0.0,0.25,0.0,2.8,60.71,2.23,69.23,0.66,0.0,83.7,5.03,64.21,90,0.58,0.99,0.08,1.15,0,0,0,0.49,0.16,0,0,0,0,3.88,0.0,34.32,0.0,0.0,0.0,3.96,53.93,1.9,3.13,0.66,0.0,0.25,0.0,0.0,0.0,0.0,0.0,,0.08,0.0,0.0,Juan Arias,Atlético Nacional
0.0,0.26,0.0,4.26,77.78,1.22,53.85,0.7,0.0,84.05,5.48,70.79,90,0.52,0.52,0.26,1.13,0,0,0,0.87,0.17,0,0,0,0,2.7,0.0,35.74,0.0,0.0,0.0,2.7,40.26,0.96,3.39,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Carlos Garcés,Deportivo Pereira
0.0,0.32,0.06,3.65,64.04,1.66,52.0,0.45,0.0,81.64,5.31,59.71,90,1.22,0.96,0.19,1.15,0,0,0,0.64,0.0,0,0,0,0,6.52,0.0,34.41,0.51,0.26,25.0,1.15,36.73,1.6,2.11,0.7,0.0,0.58,0.13,0.13,0.0,0.06,0.0,,0.0,0.0,0.0,Walmer Pacheco,Junior Barranquilla
0.09,0.18,0.09,3.28,45.0,1.0,55.0,1.19,0.0,73.53,4.29,47.0,90,0.73,1.37,1.19,1.28,0,0,0,1.09,0.27,0,0,0,0,7.02,0.09,22.8,2.1,0.91,20.83,2.46,57.45,0.73,1.0,0.73,0.0,0.64,0.18,0.09,14.29,0.0,0.09,,0.0,0.0,0.0,Diego Ruiz,Patriotas Boyacá
0.0,0.12,0.12,1.47,52.17,2.81,63.89,0.0,0.12,64.77,4.27,59.32,90,0.24,0.85,0.0,1.1,0,0,0,0.61,0.0,0,0,0,0,2.2,0.12,22.23,0.12,0.0,0.0,2.69,26.83,0.98,5.37,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Santiago Aguilar,Deportivo Pereira
0.0,0.15,0.15,1.63,73.33,2.37,57.14,0.3,0.0,66.89,4.0,62.79,90,0.15,0.44,0.0,1.48,0,0,0,0.44,0.0,0,0,0,0,0.74,0.0,14.68,0.44,0.0,0.0,2.52,36.17,1.19,6.67,0.15,0.0,0.44,0.0,0.15,0.0,0.15,0.0,,0.0,0.0,0.0,Facundo Agüero,Independiente Santa Fe
0.06,0.44,0.0,1.32,55.81,1.82,57.89,0.17,0.0,87.63,3.14,57.0,90,0.39,0.5,0.22,1.05,0,0,0,0.83,0.11,0,0,0,0,1.49,0.0,35.91,0.11,0.06,100.0,2.53,48.94,0.61,3.53,0.22,0.0,0.55,0.06,0.17,10.0,0.0,0.0,,0.0,0.0,0.0,Marlon Torres,Deportes Tolima
0.1,0.52,0.0,1.88,48.65,1.36,68.42,0.1,0.0,80.46,3.24,55.36,90,0.42,1.26,0.21,1.05,0,0,0,0.52,0.1,0,0,0,0,3.14,0.0,29.3,0.31,0.1,100.0,2.72,40.0,0.84,3.14,0.42,0.1,0.84,0.1,0.1,12.5,0.1,0.0,,0.0,0.0,0.0,Kevin Andres Cuesta Rodriguez,Atlético Bucaramanga
0.07,0.13,0.07,3.3,58.33,2.02,75.0,0.4,0.0,84.8,5.32,63.71,90,1.14,1.28,0.13,1.01,0,0,0,1.41,0.2,0,0,0,0,8.35,0.0,46.58,0.27,0.07,20.0,3.7,48.25,1.08,3.64,0.74,0.0,0.34,0.13,0.13,20.0,0.0,0.07,,0.0,0.0,0.0,Pedro Franco,Alianza Valledupar FC
0.0,0.1,0.0,2.71,50.0,0.6,42.86,0.8,0.2,77.52,3.31,48.53,90,0.7,1.0,0.5,1.1,0,0,0,1.2,0.0,0,0,0,0,4.82,0.1,23.88,0.8,0.4,28.57,2.01,40.0,1.4,2.01,1.0,0.0,0.8,0.2,0.3,0.0,0.0,0.0,,0.0,0.0,0.0,Jhoan Hernandez,Millonarios
0.0,0.17,0.17,1.9,52.38,3.28,79.17,0.17,0.0,82.19,5.17,66.67,90,0.86,1.21,0.0,1.03,0,0,0,1.03,0.0,0,0,0,0,1.03,0.0,31.03,0.17,0.0,0.0,3.1,46.15,1.21,3.62,0.34,0.17,1.38,0.34,0.17,0.0,0.0,0.0,,0.0,0.0,0.0,Julián Quiñones,Deportes Tolima
0.0,0.18,0.0,1.27,63.64,1.45,66.67,0.54,0.0,76.0,2.71,65.22,90,0.0,0.18,0.0,1.27,0,0,0,0.72,0.0,0,0,0,0,1.45,0.0,30.9,0.18,0.0,0.0,3.98,35.48,1.08,3.25,0.54,0.0,0.18,0.18,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,Adrian Palacios,Deportivo Cali
