goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team
0.0,0.35,0.0,4.56,61.9,0.7,22.22,1.05,0.35,76.63,5.26,50.0,90,1.4,1.05,0.7,1.58,0,0,0,0.88,0.0,0,0,0,0,6.49,0.35,24.74,1.75,0.18,33.33,1.4,44.44,0.35,0.88,0.53,0.0,1.23,0.35,0.18,0.0,0.0,0.35,,0.0,0.0,0,Yilber Arboleda,Jaguares de Córdoba
0.0,0.0,0.0,4.67,58.33,0.67,25.0,1.33,0.0,75.61,5.33,50.0,90,2.67,1.33,0.0,1.33,0,0,0,2.67,0.0,0,0,0,0,6.0,0.0,20.67,0.0,0.67,33.33,2.0,100.0,2.0,0.67,0.67,0.0,3.33,2.67,0.0,0.0,0.0,0.0,,0.0,0.0,0,Brahian Palacios,Atlético Nacional
0.0,0.6,0.0,5.4,60.0,0.6,50.0,1.8,0.0,84.21,6.0,58.82,90,1.8,1.8,1.8,1.2,0,0,0,0.6,0.0,0,0,0,0,9.6,0.0,48.0,0.0,0.0,0.0,4.8,57.14,0.6,0.0,0.0,0.0,1.8,0.0,0.6,0.0,0.0,0.0,,0.0,0.0,0,Jhonny Vásquez,Deportivo Pereira
0.0,0.34,0.0,3.86,51.3,0.78,37.21,0.39,0.0,85.71,4.64,48.22,90,1.95,1.86,0.59,1.03,0,0,0,0.63,0.05,0,0,0,0,9.03,0.0,40.73,0.93,0.2,57.14,3.22,62.26,0.49,0.98,0.93,0.0,1.37,0.34,0.39,0.0,0.15,0.1,,0.0,0.0,0,Mateo García,Once Caldas
0.29,0.57,0.0,5.58,44.32,0.0,0.0,1.14,0.29,74.24,5.58,42.39,90,3.15,2.15,3.15,1.43,0,0,0,1.57,0.0,0,0,0,0,12.16,0.43,31.34,1.72,1.29,20.0,1.29,37.5,0.14,0.0,0.86,0.0,2.0,0.72,0.29,14.29,0.0,0.29,,0.0,0.0,0,Daniel Cataño,Millonarios
0.22,0.22,0.0,7.3,50.0,1.33,46.15,2.87,0.0,66.67,8.62,49.37,90,3.32,1.33,1.99,1.55,0,0,0,1.11,0.22,0,0,0,0,5.09,0.44,13.71,1.11,0.22,5.88,0.66,42.86,0.66,0.44,0.66,0.22,2.87,0.66,0.44,7.69,0.22,0.0,,0.0,0.0,0,Jose Bernal,Deportivo Pasto
0.23,0.08,0.0,4.48,50.0,0.38,19.23,1.75,0.08,78.87,4.86,44.44,90,2.05,0.53,1.82,1.22,0,0,0,0.46,0.15,0,0,0,0,7.59,0.0,15.87,1.22,0.15,33.33,0.53,87.5,0.46,0.15,0.46,0.23,1.82,0.99,0.53,12.5,0.08,0.15,,0.0,0.0,0,Cristian Barrios,América de Cali
0.17,0.0,0.0,4.42,60.47,0.68,57.14,0.17,0.0,86.14,5.1,60.0,90,1.53,1.36,0.68,1.53,0,0,0,1.19,0.0,0,0,0,0,9.7,0.17,44.4,1.19,0.17,50.0,2.21,72.22,0.68,0.17,0.85,0.17,1.02,0.34,0.17,16.67,0.17,0.0,,0.0,0.0,0,Juan Nieva,Deportivo Pasto
0.28,0.37,0.0,3.73,51.95,0.28,23.08,0.56,0.19,84.71,4.01,47.78,90,2.05,1.02,1.58,1.96,0,0,0,1.3,0.0,0,0,0,0,13.7,0.28,40.25,2.14,1.49,31.37,2.7,72.5,0.28,0.09,0.56,0.09,1.4,0.56,0.19,20.0,0.09,0.19,,0.0,0.0,0,Yesus Cabrera,Deportivo Pereira
0.17,0.26,0.0,4.22,46.67,0.34,28.57,1.29,0.17,79.69,4.57,44.54,90,1.29,1.29,1.03,1.55,0,0,0,0.86,0.17,0,0,0,0,9.48,0.17,26.72,1.98,1.9,36.07,2.33,65.85,0.26,0.17,1.72,0.17,2.24,0.78,0.95,7.69,0.0,0.09,,0.0,0.0,0,Nicolás Rodríguez,Fortaleza CEIF
0.23,0.0,0.0,8.61,55.07,1.59,58.33,2.49,0.23,81.22,10.2,55.56,90,2.49,1.59,1.13,3.17,0,0,0,1.81,0.0,0,0,0,0,10.2,0.23,42.17,3.17,1.13,23.81,3.63,48.48,0.91,0.23,2.49,0.0,4.08,1.13,1.36,5.56,0.23,0.0,,0.0,0.0,0,Juan Villa,Envigado FC
0.0,0.37,0.0,3.74,52.24,0.96,66.67,0.37,0.0,87.04,4.7,54.66,90,1.01,2.19,0.37,1.01,0,0,0,1.01,0.0,0,0,0,0,7.05,0.0,43.42,0.37,0.11,66.67,3.85,59.5,1.12,0.75,0.8,0.05,0.27,0.0,0.05,0.0,0.05,0.0,,0.0,0.0,0,Juan David Ríos,Deportivo Pereira
0.05,0.1,0.0,2.74,51.89,0.6,70.59,0.35,0.05,87.52,3.33,54.47,90,1.09,0.6,0.6,1.14,0,0,0,0.85,0.1,0,0,0,0,9.75,0.05,48.51,0.8,0.2,40.0,3.43,66.99,0.75,0.85,1.04,0.0,0.65,0.2,0.05,7.69,0.05,0.0,,0.0,0.0,0,Juan Pablo Nieto,Deportes Tolima
0.0,0.0,0.0,4.03,59.46,0.18,20.0,0.73,0.0,87.54,4.22,54.76,90,1.28,0.18,1.28,2.2,0,0,0,0.92,0.0,0,0,0,0,20.71,0.18,56.64,2.93,1.1,25.0,3.12,62.96,0.55,0.37,0.55,0.18,2.2,0.73,0.55,0.0,0.0,0.0,,0.0,0.0,0,Sherman Cárdenas,Alianza Valledupar FC
0.09,0.17,0.0,3.79,53.01,1.2,48.28,0.6,0.0,83.36,4.99,51.79,90,0.69,1.46,0.69,1.46,0,0,0,0.86,0.0,0,0,0,0,9.12,0.0,43.11,0.77,0.0,0.0,3.18,57.81,0.77,1.12,0.95,0.17,1.46,0.43,0.26,5.88,0.0,0.0,,0.0,0.0,0,Larry Vásquez,Millonarios
