goals,yellowCards,redCards,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,successfulDribbles,assists,accuratePassesPercentage,totalDuelsWon,totalDuelsWonPercentage,minutesPlayed,wasFouled,fouls,dispossessed,appearances,saves,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,highClaims,successfulRunsOut,punches,runsOut,accurateFinalThirdPasses,bigChancesCreated,accuratePasses,keyPasses,accurateCrosses,accurateCrossesPercentage,accurateLongBalls,accurateLongBallsPercentage,interceptions,clearances,dribbledPast,bigChancesMissed,totalShots,shotsOnTarget,blockedShots,goalConversionPercentage,hitWoodwork,offsides,expectedGoals,errorLeadToGoal,errorLeadToShot,passToAssist,player,team
0.0,0.14,0.0,0.14,50.0,0.14,75.0,0.0,0.0,62.65,0.27,60.0,90,0.09,0.09,0.0,1.0,1.82,0.95,0.86,0.82,0.18,0.18,0.32,0.32,0.32,1.86,0.05,16.55,0.14,0,0,6.55,40.11,0.0,0.68,0.05,0,0.23,0.05,0.09,0,0.0,0,,0.0,0.0,0,Sebastián Viera,Junior Barranquilla
0.0,0.06,0.06,0.29,83.33,0.18,100.0,0.06,0.0,61.26,0.47,88.89,90,0.24,0.06,0.0,1.0,2.41,1.71,0.71,1.29,0.12,0.18,0.47,0.24,0.53,2.12,0.0,16.0,0.0,0,0,7.94,44.85,0.12,0.82,0.0,0,0.0,0.0,0.0,0,0.0,0,,0.12,0.0,0,Ernesto Hernández,Internacional de Palmira
0.0,0.0,0.07,0.07,33.33,0.13,66.67,0.0,0.0,58.73,0.2,50.0,90,0.13,0.07,0.0,1.05,1.65,0.79,0.86,0.53,0.13,0.26,0.13,0.13,0.13,1.38,0.0,12.85,0.07,0,0,5.14,36.28,0.0,0.53,0.07,0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0,Andrés Mosquera,Independiente Medellín
0.0,0.0,0.0,0.0,0.0,0.33,100.0,0.0,0.0,74.36,0.33,100.0,90,0.0,0.0,0.0,1.0,2.0,0.67,1.33,1.33,0.33,0.67,0.0,0.33,0.0,0.67,0.0,19.33,0.33,0,0,3.67,36.67,0.0,0.33,0.0,0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0,Jefersson Martínez,Junior Barranquilla
0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.85,0.0,0.0,90,0.0,0.0,0.0,1.0,2.8,2.2,0.6,1.3,0.4,0.0,0.2,0.6,0.2,1.6,0.0,10.2,0.0,0,0,5.0,35.46,0.0,0.9,0.0,0,0.0,0.0,0.0,0,0.0,0,,0.1,0.0,0,Pablo Mina,Jaguares de Córdoba
0.0,0.09,0.09,0.18,50.0,0.18,100.0,0.0,0.0,50.89,0.37,66.67,90,0.09,0.18,0.0,1.01,2.57,1.28,1.28,1.19,0.18,0.83,0.09,0.37,0.09,2.39,0.0,13.12,0.09,0,0,6.42,33.65,0.0,0.73,0.09,0,0.0,0.0,0.0,0,0.0,0,,0.09,0.0,0,Santiago Londoño,Envigado FC
0.0,0.0,0.0,0.49,100.0,0.0,0.0,0.0,0.0,69.23,0.49,100.0,90,0.49,0.0,0.0,1.46,2.44,1.71,0.73,1.95,0.0,0.24,0.49,0.24,0.73,1.22,0.0,17.56,0.0,0,0,8.05,52.38,0.24,0.49,0.0,0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0,Jose Silva,Independiente Santa Fe
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.67,0.0,0.0,90,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,22.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0,Victor Cabezas,Deportivo Pasto
0.0,0.0,0.0,0.13,100.0,0.25,66.67,0.0,0.0,61.05,0.38,75.0,90,0.13,0.0,0.0,1.0,1.75,0.88,0.75,1.25,0.0,0.0,0.0,0.25,0.0,1.75,0.0,13.13,0.0,0,0,6.0,41.74,0.0,0.63,0.0,0,0.0,0.0,0.0,0,0.0,0,,0.25,0.0,0,Guillermo De Amores,Deportivo Cali
0.0,0.4,0.0,0.2,33.33,0.0,0.0,0.0,0.0,66.39,0.2,33.33,90,0.2,0.0,0.0,1.0,1.6,0.8,0.8,1.2,0.2,0.0,0.2,0.0,0.2,0.6,0.0,15.8,0.0,0,0,4.2,35.0,0.2,0.2,0.4,0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0,Carlos Bejarano,Unión Magdalena
0.0,0.0,0.0,0.22,100.0,0.22,100.0,0.0,0.0,83.49,0.44,100.0,90,0.22,0.0,0.0,1.11,2.89,1.33,1.56,1.11,0.67,0.44,0.0,0.0,0.0,0.22,0.0,20.22,0.0,0,0,2.22,35.71,0.0,0.44,0.0,0,0.0,0.0,0.0,0,0.0,0,,0.22,0.0,0,Aldair Quintana,Atlético Nacional
0.0,0.0,0.0,0.25,50.0,0.5,100.0,0.0,0.0,72.15,0.75,75.0,90,0.25,0.25,0.0,1.0,1.0,0.75,0.25,2.0,0.25,0.0,0.0,0.5,0.0,0.75,0.0,14.25,0.0,0,0,3.75,40.54,0.25,0.75,0.0,0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0,Christian Vargas,Rionegro Águilas Doradas
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.29,0.0,0.0,90,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,0,0,8.0,44.44,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0,James Aguirre,Atlético Bucaramanga
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,90,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0,0,1.0,100.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0,Juan Moreno,Millonarios
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,90,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0,0,6.0,26.09,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,,0.0,0.0,0,Luis Alfonso Hurtado,Patriotas Boyacá
